t_dat,customer_id,article_id,price,sales_channel_id
2019-01-20,dd80ca35eb470fef3b0485668622be4a65c9192828047fad8fa91d141c7d3f91,560270007,0.0508305084745762,1
2019-08-12,4c6a5f3c9a6aff85abdbd57538a807205b05a2404c21e2f8290af102d719a471,643307001,0.0304915254237288,2
2019-12-06,b71aa181497d2096c366cb8adc36cc01f6d7dca01f94ef75a684500d3bbc8cc7,669895008,0.0508305084745762,2
2020-05-21,dd0cc1035273aa62048db98e4247e18139550a4a892aca075d40338ecd55f1ca,818029001,0.0135423728813559,1
2020-09-05,42b3cc691f9f123ca87c0183c10a6288bbbc2bd46600dcd68dab1f7d5a987c02,889387002,0.0338813559322033,2
2019-02-22,13123d910d64aa3e14dab1d67d75a0ee5b7fe8f72dcf84fd2e9cfcb23e572d3d,452818021,0.0115084745762711,1
2020-09-21,98b43ea8b2e44a939e36c0b61f22eb407f40588e1f7eb6a1493992a6e9728cdc,621381012,0.0338813559322033,2
2018-11-09,00b7f15d4406e6b026a60fbade5f6c60fedde589744ac4942d50ec469e4ace00,622878002,0.0254067796610169,1
2019-10-18,9e60e9f44eef65e933761276433174c89973e0feb09c6c99fad3fa5f5d6dcdd4,812241001,0.0311694915254237,1
2019-02-07,260fd50a70ec7ed5ad754f7625c48791994282db5dc9e45b3953d670b1cc091c,692632001,0.0711694915254237,2
2020-08-02,2d060a331eeaaaad929fe7c724a8e0d51068a60a791ecc616d399af648cccc53,887770005,0.0101525423728813,2
2018-10-13,9d3be76688ec8c344cc489d9bad5f4837b6232a405978b9dbf5fcb6c9ca0cf0a,189634001,0.0135423728813559,2
2020-08-13,0861b5ca03ac8ad6b2c07bc572f32ff52dbd6cb5cdd38552556b80164826173b,869976001,0.0677796610169491,2
2018-10-13,02a886930bb7b19bdc31aba13b37903462495768c5d217358c075719b609e170,678983004,0.0135423728813559,2
2019-04-07,43f3993f9398a47e11a0b9299305482db085a497ac854c6dde4130b019282228,703806002,0.0338813559322033,2
2020-08-08,ab9dbcec87a61390dbd514d48bd7647a8aa31b9f3222dd9d2e718864998665f9,599580047,0.0101525423728813,2
2019-02-13,a60bb210449f36d7035fa651aad2fc9dfe8aa25f76a3996fbfbf45613db03a8b,532578009,0.0130677966101694,2
2020-06-12,73b1fcacea75a209740018749aa7f5171a549f9ff6ec5d066fbb67cf71f6bc6f,469039019,0.0220169491525423,2
2020-08-12,8b0c14b1801a4f6dcc29b72f19ce973484200e574157a6e0352308df9bbfbeeb,559633020,0.0423559322033898,2
2019-04-24,ad056115de1d274602a51c515841298018a5f23865a5d4aa4a8cd7f4effd80c4,790976003,0.0313559322033898,2
2019-06-21,67b3890d6d38dac66db3e340d5ea17d47ff8c7cb3f359d3fb8ad430ca4310886,734460002,0.0169322033898305,2
2019-08-01,c1d633cf7a40ba9d0433ea1397a7bcb5aa77f4fa399fd4bc2ad7a57d416d528d,739144003,0.0169322033898305,1
2019-11-30,48e5814995af09bbe6222ec05237895f4d9f245e16ffdd587f43081721a44df7,724773005,0.0525254237288135,1
2019-07-06,1f7372106a500f18102dbf81ee4c1dbeb0c59c2807da8578a24b20085eb3ccf5,640743005,0.0508305084745762,2
2020-03-26,f1673b93c52b03a36221f195d6304fd7863e983f2b95cb8ee94d5660462ad669,575347003,0.0101525423728813,2
2020-09-13,1751acb76766904a24c9f68b728bf7b10d132bd4ab8fa9a0a76f750ff1769ae7,851400020,0.0593050847457627,2
2019-12-02,a065eaee3c924b7a3fd7ac3880a6fb6fb4d1fb1223226340fc3b92793ae8e779,771337003,0.0129152542372881,2
2020-05-20,46c3b5db4d99d124c701c07b486dc9d8d3eb933259bac80a925c598c01a08ae5,841182003,0.0169322033898305,1
2019-02-03,0ed677c990c650b0b42cbfdb8e599f4a4a01cbeb216b9627449300c57a109254,399223033,0.0338813559322033,2
2020-08-05,7def5d523594df191e7f846bade132d60790ef5cad0b13d4d599f31ae7044bdc,865921002,0.0118474576271186,2
2020-04-23,1bf36a93aaa818283953947d56266f6f039098a38f3779fe9818d903e3cf771e,882526002,0.0169322033898305,2
2020-06-26,cf662885572a96c2401d9b68c71161502714b8fb43dff1c27d4c0f1c8579896e,730012002,0.0198135593220338,2
2020-04-11,8489fc423354d6b41ddfe9e70ca7f9d340b79e64f13a2344117c340821783856,690936006,0.0271016949152542,2
2019-07-02,bd11d18e87e8d20b2876a25dca062afa24e174ce711dd8e843b7cc91c57ff0ed,714927003,0.0831186440677966,2
2018-10-12,f79a33ee67240801a2e24e30c39426fbb1194fdb69a05c599e5bc756ecd35803,656015002,0.0135423728813559,2
2019-10-30,87f681c4cb489a88283a5dfa89f935a86975879875173214266d0d056367cee9,788606001,0.0508305084745762,2
2020-05-19,c9057ec115b84f8ec58460381724ee152a67b0d5c022e26d90e64ca9868f1d4f,797078016,0.0271016949152542,2
2020-04-27,15639260296a3b8be8696b47ad7b4fe7f063253e8bc25c97d6983a5f519e4f99,506098007,0.0274406779661017,2
2019-05-11,a06d84b3b47c52a864b9269ca1f121c8890e349983cc5727599dc5b2f06023da,560954001,0.0453050847457627,2
2019-05-22,230b22ace39cb01da15da9818b641e6176a84f728096c9f6b4584a1f5b839b38,629420007,0.008457627118644,1
2019-05-29,65ff58cb2bedb65a063b2e2ef4ab14ba8b5bd463ef7a00822929fea7139c61d8,764119002,0.0135423728813559,2
2019-11-28,ba7c41a49c25be2e2d30c557704550b139a6fe0d5f82808439621cbad642c0aa,123173001,0.0121864406779661,2
2019-05-28,3f4b1e7c36f391b0a4873d91104cc1a19f0ae27c10247390f787c066bbb47a8f,373506004,0.0135423728813559,1
2019-09-25,f90a36fbde4f724aa0f1a88e90edb7d9088b7be6e83d9efba01a32d8d1acad07,629420011,0.008457627118644,1
2020-04-21,205ec9bed222bae1b1e7c8c4bd177f3c1c32874f0cfceecbc289931113efd747,766402005,0.0508305084745762,2
2019-11-25,121358ba31bdb67bdc9e3bd352193b43078598f08983497983c2b89a0afc71a4,695545002,0.0152372881355932,2
2019-04-06,87abf026dd1e3b0229b40d55f98f93f1c695b6de6bf77ec5679c7c584c60c8b3,721932001,0.0508305084745762,1
2019-04-05,05c1a7b1681f3c77f49a5b637a8a964c041d959c14ef0b1fc518c84b6eda3533,754910001,0.0338813559322033,1
2019-12-02,56138c4a2792874688386c0467582f1afbb9c807d5cbf6544defecdcff39d613,762205003,0.0220169491525423,2
2019-01-05,b3ee3d421d07183c333670c40cabd05b0cca64b18a1ea8a93b91760006390d27,695545002,0.032728813559322,1
2020-06-13,8dbf19816f4c769f6070392d468da0111e0917482ecceb4bc18ccbe277521547,832465001,0.0254067796610169,2
2020-08-10,0a4ee2508f9799a4774d7278c33333b5783c1f44a91aa3ac897bb87e012f6ae1,803609002,0.0101525423728813,2
2019-01-15,4ce579bb8a2153cb56939503571ee252f71f048329e2a503f58599a82b61a66f,537688015,0.0220169491525423,2
2019-07-25,e06265adf38ba4805e2b613d77c43a77dd14cbc0b55719b59093e36bf3ab0fe7,327310002,0.0152372881355932,2
2020-07-13,b0ab83dfa2e5084df9356803e559fde5ebbf2393ca543c4f120e3435325c7019,835704004,0.0101525423728813,2
2018-09-24,00cf15edd941b9ccbe71656b03c222e15cc6fe27089900b766f8999d0dabd927,598841002,0.0457457627118644,2
2020-02-11,51f21719fd8ea949880402c579a95457ea12d4e05743b4f5ece7f552f3884b0b,810419001,0.0169322033898305,2
2019-12-22,6bc1de46918054223cc60124bc0b9aced83f2316192cf0cb625f078e422f5589,855507001,0.0091355932203389,1
2020-05-21,28a3e984226e4254dd494eaf9022e9f63aa4716dba19e94bb732761c003ce4b0,857812002,0.0338813559322033,2
2018-12-17,cd1898ef2517877530e10f99c7e8941552c762b30679e60f2ea7115d701ddc63,293433001,0.0169322033898305,2
2019-09-07,a9a6aeaaf27b55583a847eb827421ce9c2bebe460987385c47851a7d32517458,764838001,0.0050677966101694,2
2020-06-22,bd311e9074b8cba5377369963e757b80872786ae52b83cf10c576b2ab7d5d6cd,757671007,0.0115254237288135,2
2019-08-20,6ecd7d6724548595e00e000a5589d40588cb71f0ea0a6ce7c0ce2db9829ba331,766654001,0.0406779661016949,2
2019-07-15,9cd1d24c820d174a33029cbedc8eac5ece59082b32652da26ed69f4b9b012deb,630084001,0.0499661016949152,2
2019-03-06,99b0808f8369f397b6595d99e6c1d0ef583d90b6e160f9e0ef14062523efdc3e,730312002,0.0093728813559322,1
2019-01-12,d21c79ece85e03c88b4db1eb2b6134f0d5bf57def8540ae25d6c3ae23db12643,708705001,0.1016779661016949,2
2020-06-22,a409345a322ef704b8f88893607421191dffe63b972d37578098239219b1dd07,883033001,0.0338813559322033,2
2020-08-04,35a2201a0b0f8213b61b04853903716115952572276543d4a744c98510dd5c74,832321002,0.0169322033898305,2
2020-06-24,91bd6126549ac039d950066ad33df016e64a1058288c28c160e4698cbd6c5024,824490003,0.0457457627118644,1
2019-07-03,11833340bc0eb1808e2f61031fb2d7e1531226ef1b2fa3d93417d15ee59fd4ab,714825006,0.0423559322033898,2
2020-08-09,4fd2712a25a387f8311d39fe462ba3ed6709c0ddc6645484a0753e4f98ffbcf8,850261001,0.0135423728813559,1
2019-04-12,b5ffafa46be4607ad1befe04f8ad8cfa3051ff1e7d132a8be642157dac80c437,607642002,0.0330338983050847,2
2019-04-01,05b0889222346bf48923e1aa2b17c478f892665d560229a19f1af97d157a8358,672598001,0.0220169491525423,2
2019-06-24,fa09805807d5f7e8d03bbc442526cb935041e8b197ffb37384b0885af3818c4c,712216007,0.009,2
2019-04-05,360eb15512424f9c3cbe0c7627979bc2093205f5312965c67972088b792421e2,623115001,0.0381186440677966,1
2018-12-06,74f69c9687e343363d92417508051db69e4d86750e562f635302dc596ee728e1,566592024,0.0220169491525423,1
2020-05-08,7eb1d934301910e7a294955b93fbaba2ed91148f22cb2a8d065b4c0da5786924,865799001,0.0327627118644067,1
2018-10-17,a1b64170f90bfc3d74de1f29cac2263dfb11eac7e1c993e7d30a64e2c8943ca7,671491001,0.0508305084745762,2
2019-08-14,bc3041b79e234fc3025a2a7668441c41f4e990ee5650f3191513b6ae0a31fe6c,606711001,0.0129322033898305,2
2020-06-17,c527821f6a20cb4c8497e77fc0f43f7b0d05ccb63e1873fc23daf4245953dee8,856617003,0.0067627118644067,2
2020-05-27,ed54b79b764439b14b0ac2455ef688c99c759da0207a1116ad4fd40209c9c8c2,630675001,0.0026949152542372,1
2019-01-22,21df36cd20cd9019f585ad113ddcd936d7fc3f3e75b1b049eaa69dfb4d77d8d7,517931006,0.0199491525423728,2
2019-03-05,7e03923665f3ee4b551db6831fc685cda8b3cc4fb8d595c9ca75aaf0bd4132ec,712913001,0.0457457627118644,2
2019-07-31,e266ed48572ff75f3c7c0dcf7666969ecf6d61cfc8a9df5646074fe8277868e9,448515034,0.0220169491525423,2
2018-11-23,5e088ccc67219e77850f66d5d12df0e3e23fa8708c73017b6ceb248b1d8e5dbb,495573004,0.020322033898305,2
2019-01-10,72a50866d3b6c8ac464be6dfbeb654a21724621267bfee9fb289985a0e26a10c,664647006,0.0304915254237288,2
2020-09-18,fdf157db62d2a6782c2c75d170affabf3aa799017396a60a329b2977358b8d22,554450027,0.0215593220338983,2
2018-10-13,b8fe45ffed76c840b42c3bf2381a4a851df5af92d382335ecb7ce8c04ce2ba41,661166005,0.0406610169491525,2
2019-04-24,6caec89baa52060ec2983c99e0198954bfa39ebbbf7c222b4c11ae352de3f13d,629758005,0.0186101694915254,2
2019-10-25,8b16a6151de8a2a5ce14b6a283debdc46aadd5714b9a7a3d30644dd648727b13,733101004,0.0254067796610169,2
2020-06-04,6e016a98057fc4fd41f72d0294f142aa9ed03dded78c68d6ef4a29f22099901d,877279001,0.0216440677966101,2
2020-02-16,d54a931668f8fbe050ea51fdd04531a0eb978992f9ddfa9fd71d1a0d2662eed9,762846001,0.0254067796610169,2
2020-04-11,2e54dce9ef73b400b7b32c2edf14794bf78d8e649ae2f2e3a37d3f777badd2fc,808701002,0.0474406779661016,2
2019-11-17,0fc0d9105018e6d0f85bfab8738b734b5b371ae8a31b2107b6587d847666b1f2,743840006,0.0338813559322033,2
2020-06-16,4ae01281f8156843412cd8a8f6b03f875592479c5dd6a1df1f06a39bf0a95108,869015001,0.008457627118644,1
2019-06-23,78b3e7b6fd5fb4ccdda26e9319ef99dd4ed236f2e53bd69e2d6b47d3a3a81558,746562001,0.0135423728813559,1
2020-06-09,ed7644a74c16f4c06a1cdd917e8f1e27e24c13bc7bb4a39f59bd2ceff1b1af04,854733002,0.0338813559322033,2
2020-01-23,c502db81cc48b70aacc21de5d681675cf9643c8a3af3520ae5de6e0217b3fc61,749974001,0.0220169491525423,1
2019-08-15,81a4b04dd67f749cfd33f595592b26de8c08cd8d1c7f64cf37c54f721fb69dba,816614001,0.0338813559322033,2
2020-09-03,5d4258512056e6fb5ed7084ee9f19f0935e98558da4e46c39e92d69ba61a7b23,891898001,0.0677796610169491,2
2018-10-15,ceb99e97d44f21a070a173f54776c77f0db934d61f88a305465ad4c36cc4f523,585279006,0.0101525423728813,2
2019-11-09,ee692c6ba4f874f45e55290e6f8bf21e9e33e6ead709a6a4809043b298ebac22,774953001,0.1186271186440677,1
2019-12-07,49f7ae8f0663c03daf4dd0a7bebb18c7b145da2c4abf9e036c0334ad512384f8,817150006,0.0254067796610169,2
2019-11-07,10f10a28330d64b5526c89c7b2b6bb0e3775efaede8ef46e7b0c955106ec7f66,758713004,0.0220169491525423,2
2019-05-23,903325ae0d07f27398c966e93c3b41605e663f317b6782c62881140aa1ab5a1d,785822003,0.0169322033898305,1
2019-08-15,8c6f112ef72db4239f43f000f7dc3008aa3b1c1f750b100129d7b928040e79f2,660599008,0.0304915254237288,2
2019-07-21,e3b1e9d3696fcd471bedd795567c775333a887cdf6c2affb11675eb11856b47f,708311017,0.0508305084745762,1
2019-12-18,d4a42a50d4498030fa7c487c82b2d0b1aac94eaa03cf09c0a80f62b596d51e12,754267014,0.0045423728813559,1
2019-09-10,f15dc83b661b0f2cd4ebab4d423add2b8b16405f4552f3cb299e01ecb2fcbb04,712587005,0.0135423728813559,2
2020-03-17,7b55754359419c00efc459f31c142de73974349e6e287ca572e2a06d118baddd,822355002,0.1016779661016949,2
2018-10-24,b8f4fc7f566f213c569fc70ec8cba28d04de7596ed88998e9f73ec39324393a7,662888002,0.0254067796610169,2
2020-06-03,ad6ba6d41912c58c9d389a2eab1afd0144c0ac7b28350928a76e12ffc6138214,834217009,0.0169322033898305,1
2019-09-03,f5b0b3d88acf4944b3c7d88f88bd60d8832058921bf3a26d704bfb1b3c735f99,689365027,0.0254067796610169,2
2020-01-18,7e95c5e3fb933a71fe108fd59410e7d41a293256585e3da3b0a0299dd550ccdd,594987023,0.0158135593220338,1
2019-06-12,f681c7dfd5857a7c8397228e25af80a0f89ed4834a183b3b43557410c6cdf5f5,712390001,0.0254067796610169,2
2020-02-25,35d1ac4d75a8b9a53db61b96fa7204ccbe4d2e936dd83f4e1148f01bfe7d3bdf,536139006,0.0169322033898305,2
2020-06-17,a37b4bd662f47613a2831eece0e2f1c1e739c850fd33f10429c4ddb4a21efe48,894941002,0.0165084745762711,2
2020-09-06,8975a108e6b2afde4319f52c63d9b3850d697d226e2ffde4e5eef8b4988e6338,897730004,0.0254067796610169,2
2019-10-19,c7ad9741b87f4c252a523af2fe03024079d68034fbb4720e320e1432fd6c3387,733098013,0.0169322033898305,1
2019-05-09,ece25dc867ce6afcb7f357b7853ce914adc8c560a0efdb7ab9fda6f767d20e97,787225001,0.0593050847457627,2
2020-09-01,20b556da81426002a8b77420aa32cdd86c9178b5c2e30d765be267086dc08312,783346032,0.0254067796610169,2
2020-08-03,ec2f388a3b3e632bbe818173306713898cf2e12fd58c4a931e9c1ff02a68f812,855080004,0.0254067796610169,1
2019-11-25,14173408c163c28ebcea9055616add3c2dc5375786ce7bb022879d1181396e00,788632003,0.0335593220338983,2
2019-02-21,7da4aa51871b54b35bf09a5b34c5736a8a2140c672a1238272374d380cb5dc85,624042001,0.0071864406779661,2
2018-11-11,67fb701f3eaf014d9f3d0a9587d2e9a88c14a368e4fef2bdd51a4157e9205720,711405003,0.0527796610169491,2
2019-07-11,aa0fec20f89861e0d6f4dcfab4283fbd0ddeb714be11586b0984b271252aa0b5,408875017,0.0135423728813559,1
2019-03-19,8d64b6056126e1f806d82fb2c6eaf59bfddcaaa6817ccebcecd37d7c1594b85b,712587004,0.0201355932203389,2
2019-03-04,bfb104dabc4469331a032cc827938812d4c9db3a19bee5671501dfa9aa2ef472,610776020,0.008457627118644,2
2019-10-02,a18d52d668241a53ac80644efca1fadf252f61468a5bbb104806ab8c276ad9b4,679906002,0.0593050847457627,2
2020-07-03,073d7fbf433062345fedd4215b897fdc5911063efa7ed85bbeabb1d76b46fc7e,869397001,0.0271016949152542,1
2019-06-19,2d06b9acfdbb9ad17e7302b1e12eb3f895d6fd92345a87771b858b714f4bd0ed,448515001,0.0220169491525423,2
2019-08-19,dbb8681d02bb07db250407031f831ba478de75428db16a45ce759a326b4cf867,465655016,0.0131694915254237,1
2020-02-05,beb7bb27f3d8761adc64024bd170c3272dec73d0a62b19eecb3f8ef6e967ae07,516000001,0.0121864406779661,2
2019-08-18,163df35f5582a90aa0f9eef06d20c888b27e9bc70e5272dd8abce52b370d2028,691855001,0.020322033898305,2
2019-06-30,0ee4fda307fe386e16f68793ba4c37ad369364c2676ff1b34a02ce9d96060d76,692833003,0.0135423728813559,1
2018-11-09,fe7a304c6de8f463d064efcb1fd275a6490d9464890696704c19f4d318517703,650122001,0.0762542372881355,1
2020-09-19,5c14aedee771c72a99ef0a3d802d0d875107a0768cbb207a2768736445338292,905889002,0.0508305084745762,1
2019-11-15,ea38ca8a0225d317e2a65ccaae6614641d163e981cceef91d6c35f32ae807c8c,772774001,0.1016779661016949,2
2020-01-28,b2d0fcd7ad2a3c074a6d5221fc3faf5d873378b4c1b77a3fcdae85ba4ee71c02,826252004,0.0423559322033898,2
2019-12-18,4a84ca23c3a6c20c3c7fdd50ad2714d7feb07b4164128f2cf488083f3364d758,817967002,0.0169322033898305,1
2019-05-04,0a3f93c946c2fddd0ce7c9f835ee00f5a26ee78ae07e9989b25b6b04fa642699,561445005,0.008457627118644,1
2020-08-21,6fa3e5d0cdda73d482a64ceb0f44584b963c51ffdc5a925608f203e9aa58f88b,730683050,0.0392711864406779,2
2020-07-18,153f74e4df8de4913d92f9e9a30fcf53f010c4080c28a859aa57bf82f6d57109,815447007,0.0067627118644067,2
2018-11-19,1d7f541c7ee5c85581857b978792e958dc23b27ea0b155f8988a4738546ab8f0,557247001,0.0135423728813559,2
2020-02-08,7c7905f50fb2baacedc7272e09d97dc93068491b383fcae7911b2a26118b1b02,687539002,0.0518474576271186,1
2019-01-29,c1bf8169e91450d96b9e88ad84ec088d97995c2b2e9d5ffe5484cfadf2d0098a,534181005,0.0999830508474576,2
